id,sensol-num,value,match-num,startTime
,,,,
1,1,100,0,6.901
2,1,100,0,6.92
3,1,100,0,6.953
4,1,100,0,6.967
5,1,100,0,6.989
6,1,100,0,7.008
7,1,100,0,7.027
8,1,100,0,7.044
9,1,100,0,7.068
10,1,100,0,7.084
11,1,100,0,7.108
12,1,100,0,7.128
13,1,100,0,7.15
14,1,100,0,7.178
15,1,100,0,7.193
16,1,100,0,7.221
17,1,100,0,7.241
18,1,100,0,7.258
19,1,100,0,7.279
20,1,100,0,7.301
21,1,100,0,7.326
22,1,100,0,7.344
23,1,100,0,7.377
24,1,100,0,7.391
25,1,100,0,7.407
26,1,100,0,7.432
27,1,100,0,7.453
28,1,100,0,7.481
29,1,100,0,7.497
30,1,100,0,7.518
31,1,100,0,7.546
32,1,100,0,7.565
33,1,100,0,7.593
34,1,100,0,7.608
35,1,100,0,7.625
36,1,100,0,7.649
37,1,100,0,7.67
38,1,100,0,7.699
39,1,100,0,7.717
40,1,100,0,7.738
41,1,100,0,7.767
42,1,100,0,7.785
43,1,100,0,7.809
44,1,100,0,7.825
45,1,100,0,7.841
46,1,100,0,7.869
47,1,100,0,7.892
48,1,100,0,7.917
49,1,100,0,7.937
50,1,100,0,7.957
51,1,100,0,7.986
52,1,100,0,8.004
53,1,100,0,8.027
54,1,100,0,8.063
55,1,100,0,8.08
56,1,100,0,8.103
57,1,100,0,8.12
58,1,100,0,8.154
59,1,100,0,8.175
60,1,100,0,8.204
61,1,100,0,8.219
62,1,100,0,8.241
63,1,100,0,8.261
64,1,100,0,8.285
65,1,100,0,8.316
66,1,100,0,8.332
67,1,100,0,8.349
68,1,100,0,8.375
69,1,100,0,8.393
70,1,100,0,8.421
71,1,100,0,8.436
72,1,100,0,8.457
73,1,100,0,8.483
74,1,100,0,8.501
75,1,100,0,8.533
76,1,100,0,8.551
