id,mode,value,value-mode
2850,,185:0:0,paint
2851,,185:0:0,paint
2852,,185:0:0,paint
2853,,185:0:0,paint
2854,,185:0:0,paint
2855,,185:0:0,paint
2856,,185:0:0,paint
2857,,185:0:0,paint
2858,,185:0:0,paint
2859,,185:0:0,paint
2860,,185:0:0,paint
2861,,185:0:0,paint
2862,,185:0:0,paint
2863,,185:0:0,paint
2864,,185:0:0,paint
2865,,185:0:0,paint
2866,,185:0:0,paint
2867,,185:0:0,paint
2868,,185:0:0,paint
2869,,185:0:0,paint
2870,,185:0:0,paint
2871,,185:0:0,paint
2872,,185:0:0,paint
2873,,185:0:0,paint
2874,,185:0:0,paint
2875,,185:0:0,paint
2876,,185:0:0,paint
2877,,185:0:0,paint
2878,,185:0:0,paint
2879,,185:0:0,paint
2880,,185:0:0,paint
2881,,185:0:0,paint
2882,,185:0:0,paint
2883,,185:0:0,paint
2884,,185:0:0,paint
2885,,185:0:0,paint
2886,,185:0:0,paint
2887,,185:0:0,paint
2888,,185:0:0,paint
2889,,185:0:0,paint
2890,,185:0:0,paint
2891,,185:0:0,paint
2892,,185:0:0,paint
2893,,185:0:0,paint
2894,,185:0:0,paint
2895,,185:0:0,paint
2896,,185:0:0,paint
2897,,185:0:0,paint
2898,,185:0:0,paint
2899,,185:0:0,paint
2900,,185:0:0,paint
2901,,185:0:0,paint
2902,,185:0:0,paint
2903,,185:0:0,paint
2904,,185:0:0,paint
2905,,185:0:0,paint
2906,,185:0:0,paint
2907,,185:0:0,paint
2908,,185:0:0,paint
2909,,185:0:0,paint
2910,,185:0:0,paint
2911,,185:0:0,paint
2912,,185:0:0,paint
2913,,185:0:0,paint
2914,,185:0:0,paint
2915,,185:0:0,paint
2916,,185:0:0,paint
2917,,185:0:0,paint
2918,,185:0:0,paint
2919,,185:0:0,paint
2920,,185:0:0,paint
2921,,185:0:0,paint
2922,,185:0:0,paint
2923,,185:0:0,paint
2924,,185:0:0,paint
2925,,185:0:0,paint
2926,,185:0:0,paint
2927,,185:0:0,paint
2928,,185:0:0,paint
2929,,185:0:0,paint
2930,,185:0:0,paint
2931,,185:0:0,paint
2932,,185:0:0,paint
2933,,185:0:0,paint
2934,,185:0:0,paint
2935,,185:0:0,paint
2936,,185:0:0,paint
2937,,185:0:0,paint
2938,,185:0:0,paint
2939,,185:0:0,paint
2940,,185:0:0,paint
2941,,185:0:0,paint
2942,,185:0:0,paint
2943,,185:0:0,paint
2944,,185:0:0,paint
2945,,185:0:0,paint
2946,,185:0:0,paint
2947,,185:0:0,paint
2948,,185:0:0,paint
2949,,185:0:0,paint
2950,,185:0:0,paint
2951,,185:0:0,paint
2952,,185:0:0,paint
2953,,185:0:0,paint
2954,,185:0:0,paint
2955,,185:0:0,paint
2956,,185:0:0,paint
2957,,185:0:0,paint
2958,,185:0:0,paint
2959,,185:0:0,paint
2960,,185:0:0,paint
2961,,185:0:0,paint
2962,,185:0:0,paint
2963,,185:0:0,paint
2964,,185:0:0,paint
2965,,185:0:0,paint
2966,,185:0:0,paint
2967,,185:0:0,paint
2968,,185:0:0,paint
2969,,185:0:0,paint
2970,,185:0:0,paint
2971,,185:0:0,paint
2972,,185:0:0,paint
2973,,185:0:0,paint
2974,,185:0:0,paint
2975,,185:0:0,paint
2976,,185:0:0,paint
2977,,185:0:0,paint
2978,,185:0:0,paint
2979,,185:0:0,paint
2980,,185:0:0,paint
2981,,185:0:0,paint
2982,,185:0:0,paint
2983,,185:0:0,paint
2984,,185:0:0,paint
2985,,185:0:0,paint
2986,,185:0:0,paint
2987,,185:0:0,paint
2988,,185:0:0,paint
2989,,185:0:0,paint
2990,,185:0:0,paint
2991,,185:0:0,paint
2992,,185:0:0,paint
2993,,185:0:0,paint
2994,,185:0:0,paint
2995,,185:0:0,paint
2996,,185:0:0,paint
2997,,185:0:0,paint
2998,,185:0:0,paint
2999,,185:0:0,paint
3000,,185:0:0,paint
3001,,185:0:0,paint
3002,,185:0:0,paint
3003,,185:0:0,paint
3004,,185:0:0,paint
3005,,185:0:0,paint
3006,,185:0:0,paint
3007,,185:0:0,paint
3008,,185:0:0,paint
3009,,185:0:0,paint
3010,,185:0:0,paint
3011,,185:0:0,paint
3012,,185:0:0,paint
3013,,185:0:0,paint
3014,,185:0:0,paint
3015,,185:0:0,paint
3016,,185:0:0,paint
3017,,185:0:0,paint
3018,,185:0:0,paint
3019,,185:0:0,paint
3020,,185:0:0,paint
3021,,185:0:0,paint
3022,,185:0:0,paint
3023,,185:0:0,paint
3024,,185:0:0,paint
3025,,46:46:0,paint
3026,,46:46:0,paint
3027,,54:54:0,paint
3028,,62:62:0,paint
3029,,68:68:0,paint
3030,,74:74:0,paint
3031,,74:74:0,paint
3032,,74:74:0,paint
3033,,83:83:0,paint
3034,,85:85:0,paint
3035,,86:86:0,paint
3036,,90:90:0,paint
3037,,91:91:0,paint
3038,,93:93:0,paint
3039,,93:93:0,paint
3040,,94:94:0,paint
3041,,94:94:0,paint
3042,,94:94:0,paint
3043,,94:94:0,paint
3044,,94:94:0,paint
3045,,94:94:0,paint
3046,,94:94:0,paint
3047,,94:94:0,paint
3048,,94:94:0,paint
3049,,94:94:0,paint
3050,,94:94:0,paint
3051,,94:94:0,paint
3052,,94:94:0,paint
3053,,94:94:0,paint
3054,,94:94:0,paint
3055,,94:94:0,paint
3056,,94:94:0,paint
3057,,94:94:0,paint
3058,,94:94:0,paint
3059,,94:94:0,paint
3060,,148:148:0,paint
3061,,148:148:0,paint
3062,,161:161:0,paint
3063,,168:168:0,paint
3064,,171:171:0,paint
3065,,174:174:0,paint
3066,,180:180:0,paint
3067,,182:182:0,paint
3068,,190:190:0,paint
3069,,192:192:0,paint
3070,,200:200:0,paint
3071,,204:204:0,paint
3072,,204:204:0,paint
3073,,218:218:0,paint
3074,,226:226:0,paint
3075,,230:230:0,paint
3076,,232:232:0,paint
3077,,232:232:0,paint
3078,,233:233:0,paint
3079,,233:233:0,paint
3080,,233:233:0,paint
3081,,233:233:0,paint
3082,,233:233:0,paint
3083,,233:233:0,paint
3084,,233:233:0,paint
3085,,233:233:0,paint
3086,,233:233:0,paint
3087,,233:233:0,paint
3088,,233:233:0,paint
3089,,233:233:0,paint
3090,,233:233:0,paint
3091,,233:233:0,paint
3092,,233:233:0,paint
3093,,233:233:0,paint
3094,,233:233:0,paint
3095,,233:233:0,paint
3096,,233:233:0,paint
3097,,233:233:0,paint
3098,,233:233:0,paint
3099,,233:233:0,paint
3100,,233:233:0,paint
3101,,233:233:0,paint
3102,,233:233:0,paint
3103,,233:233:0,paint
3104,,233:233:0,paint
3105,,233:233:0,paint
3106,,233:233:0,paint
3107,,233:233:0,paint
3108,,233:233:0,paint
3109,,233:233:0,paint
3110,,233:233:0,paint
3111,,233:233:0,paint
3112,,233:233:0,paint
3113,,233:233:0,paint
3114,,233:233:0,paint
3115,,233:233:0,paint
3116,,233:233:0,paint
3117,,233:233:0,paint
3118,,233:233:0,paint
3119,,233:233:0,paint
3120,,233:233:0,paint
3121,,233:233:0,paint
3122,,233:233:0,paint
3123,,233:233:0,paint
3124,,233:233:0,paint
3125,,233:233:0,paint
3126,,233:233:0,paint
3127,,233:233:0,paint
3128,,233:233:0,paint
3129,,233:233:0,paint
3130,,233:233:0,paint
3131,,233:233:0,paint
3132,,233:233:0,paint
3133,,233:233:0,paint
3134,,233:233:0,paint
3135,,233:233:0,paint
3136,,233:233:0,paint
3137,,233:233:0,paint
3138,,233:233:0,paint
3139,,233:233:0,paint
3140,,233:233:0,paint
3141,,233:233:0,paint
3142,,233:233:0,paint
3143,,233:233:0,paint
3144,,233:233:0,paint
3145,,233:233:0,paint
3146,,233:233:0,paint
3147,,233:233:0,paint
3148,,233:233:0,paint
3149,,233:233:0,paint
3150,,233:233:0,paint
3151,,233:233:0,paint
3152,,233:233:0,paint
3153,,233:233:0,paint
3154,,233:233:0,paint
3155,,233:233:0,paint
3156,,233:233:0,paint
3157,,233:233:0,paint
3158,,233:233:0,paint
3159,,233:233:0,paint
3160,,233:233:0,paint
3161,,233:233:0,paint
3162,,233:233:0,paint
3163,,233:233:0,paint
3164,,233:233:0,paint
3165,,233:233:0,paint
3166,,233:233:0,paint
3167,,233:233:0,paint
3168,,233:233:0,paint
3169,,233:233:0,paint
3170,,233:233:0,paint
3171,,233:233:0,paint
3172,,233:233:0,paint
3173,,233:233:0,paint
3174,,233:233:0,paint
3175,,233:233:0,paint
3176,,233:233:0,paint
3177,,233:233:0,paint
3178,,233:233:0,paint
3179,,233:233:0,paint
3180,,233:233:0,paint
3181,,233:233:0,paint
3182,,233:233:0,paint
3183,,233:233:0,paint
3184,,233:233:0,paint
3185,,233:233:0,paint
3186,,233:233:0,paint
3187,,233:233:0,paint
3188,,233:233:0,paint
3189,,233:233:0,paint
3190,,233:233:0,paint
3191,,233:233:0,paint
3192,,233:233:0,paint
3193,,233:233:0,paint
3194,,233:233:0,paint
3195,,233:233:0,paint
3196,,233:233:0,paint
3197,,233:233:0,paint
3198,,233:233:0,paint
3199,,233:233:0,paint
3200,,233:233:0,paint
3201,,233:233:0,paint
3202,,233:233:0,paint
3203,,233:233:0,paint
3204,,233:233:0,paint
3205,,233:233:0,paint
3206,,233:233:0,paint
3207,,233:233:0,paint
3208,,233:233:0,paint
3209,,233:233:0,paint
3210,,233:233:0,paint
3211,,233:233:0,paint
3212,,233:233:0,paint
3213,,233:233:0,paint
3214,,233:233:0,paint
3215,,233:233:0,paint
3216,,233:233:0,paint
3217,,233:233:0,paint
3218,,233:233:0,paint
3219,,233:233:0,paint
3220,,233:233:0,paint
3221,,233:233:0,paint
3222,,233:233:0,paint
3223,,233:233:0,paint
3224,,233:233:0,paint
3225,,233:233:0,paint
3226,,233:233:0,paint
3227,,233:233:0,paint
3228,,233:233:0,paint
3229,,233:233:0,paint
3230,,233:233:0,paint
3231,,233:233:0,paint
3232,,233:233:0,paint
3233,,233:233:0,paint
3234,,233:233:0,paint
3235,,233:233:0,paint
3236,,233:233:0,paint
3237,,233:233:0,paint
3238,,233:233:0,paint
3239,,233:233:0,paint
3240,,233:233:0,paint
3241,,233:233:0,paint
3242,,233:233:0,paint
3243,,233:233:0,paint
3244,,233:233:0,paint
3245,,233:233:0,paint
3246,,233:233:0,paint
3247,,233:233:0,paint
3248,,233:233:0,paint
3249,,233:233:0,paint
3250,,233:233:0,paint
3251,,233:233:0,paint
3252,,233:233:0,paint
3253,,233:233:0,paint
3254,,233:233:0,paint
3255,,233:233:0,paint
3256,,233:233:0,paint
3257,,233:233:0,paint
3258,,233:233:0,paint
3259,,233:233:0,paint
3260,,233:233:0,paint
3261,,233:233:0,paint
3262,,233:233:0,paint
3263,,233:233:0,paint
3264,,233:233:0,paint
3265,,233:233:0,paint
3266,,233:233:0,paint
3267,,233:233:0,paint
3268,,233:233:0,paint
3269,,36:36:0,paint
3270,,36:36:0,paint
3271,,36:36:0,paint
3272,,36:36:0,paint
3273,,35:35:0,paint
3274,,35:35:0,paint
3275,,35:35:0,paint
3276,,35:35:0,paint
3277,,32:32:0,paint
3278,,30:30:0,paint
3279,,27:27:0,paint
3280,,27:27:0,paint
3281,,16:16:0,paint
3282,,14:14:0,paint
3283,,10:10:0,paint
3284,,9:9:0,paint
3285,,6:6:0,paint
3286,,5:5:0,paint
3287,,4:4:0,paint
3288,,3:3:0,paint
3289,,3:3:0,paint
3290,,2:2:0,paint
3291,,2:2:0,paint
3292,,2:2:0,paint
3293,,2:2:0,paint
3294,,2:2:0,paint
3295,,2:2:0,paint
3296,,2:2:0,paint
3297,,2:2:0,paint
3298,,2:2:0,paint
3299,,2:2:0,paint
3300,,2:2:0,paint
3301,,2:2:0,paint
3302,,2:2:0,paint
3303,,2:2:0,paint
3304,,2:2:0,paint
3305,,18:0:0,paint
3306,,20:0:0,paint
3307,,24:0:0,paint
3308,,26:0:0,paint
3309,,29:0:0,paint
3310,,31:0:0,paint
3311,,32:0:0,paint
3312,,32:0:0,paint
3313,,34:0:0,paint
3314,,34:0:0,paint
3315,,35:0:0,paint
3316,,35:0:0,paint
3317,,36:0:0,paint
3318,,36:0:0,paint
3319,,36:0:0,paint
3320,,36:0:0,paint
3321,,36:0:0,paint
3322,,36:0:0,paint
3323,,36:0:0,paint
3324,,36:0:0,paint
3325,,36:0:0,paint
3326,,36:0:0,paint
3327,,36:0:0,paint
3328,,36:0:0,paint
3329,,36:0:0,paint
3330,,38:0:0,paint
3331,,38:0:0,paint
3332,,38:0:0,paint
3333,,39:0:0,paint
3334,,39:0:0,paint
3335,,39:0:0,paint
3336,,40:0:0,paint
3337,,41:0:0,paint
3338,,42:0:0,paint
3339,,44:0:0,paint
3340,,46:0:0,paint
3341,,48:0:0,paint
3342,,48:0:0,paint
3343,,56:0:0,paint
3344,,56:0:0,paint
3345,,60:0:0,paint
3346,,61:0:0,paint
3347,,64:0:0,paint
3348,,65:0:0,paint
3349,,65:0:0,paint
3350,,66:0:0,paint
3351,,67:0:0,paint
3352,,67:0:0,paint
3353,,68:0:0,paint
3354,,68:0:0,paint
3355,,68:0:0,paint
3356,,69:0:0,paint
3357,,69:0:0,paint
3358,,69:0:0,paint
3359,,69:0:0,paint
3360,,70:0:0,paint
3361,,70:0:0,paint
3362,,71:0:0,paint
3363,,71:0:0,paint
3364,,71:0:0,paint
3365,,71:0:0,paint
3366,,71:0:0,paint
3367,,71:0:0,paint
3368,,72:0:0,paint
3369,,72:0:0,paint
3370,,73:0:0,paint
3371,,75:0:0,paint
3372,,76:0:0,paint
3373,,78:0:0,paint
3374,,79:0:0,paint
3375,,81:0:0,paint
3376,,83:0:0,paint
3377,,85:0:0,paint
3378,,88:0:0,paint
3379,,89:0:0,paint
3380,,91:0:0,paint
3381,,92:0:0,paint
3382,,97:0:0,paint
3383,,98:0:0,paint
3384,,101:0:0,paint
3385,,102:0:0,paint
3386,,102:0:0,paint
3387,,104:0:0,paint
3388,,104:0:0,paint
3389,,105:0:0,paint
3390,,107:0:0,paint
3391,,110:0:0,paint
3392,,113:0:0,paint
3393,,115:0:0,paint
3394,,122:0:0,paint
3395,,128:0:0,paint
3396,,131:0:0,paint
3397,,133:0:0,paint
3398,,137:0:0,paint
3399,,138:0:0,paint
3400,,139:0:0,paint
3401,,139:0:0,paint
3402,,138:0:0,paint
3403,,138:0:0,paint
3404,,137:0:0,paint
3405,,129:0:0,paint
3406,,126:0:0,paint
3407,,119:0:0,paint
3408,,113:0:0,paint
3409,,113:0:0,paint
3410,,110:0:0,paint
3411,,97:0:0,paint
3412,,88:0:0,paint
3413,,83:0:0,paint
3414,,78:0:0,paint
3415,,67:0:0,paint
3416,,57:0:0,paint
3417,,52:0:0,paint
3418,,46:0:0,paint
3419,,37:0:0,paint
3420,,28:0:0,paint
3421,,28:0:0,paint
3422,,17:0:0,paint
3423,,12:0:0,paint
3424,,10:0:0,paint
3425,,6:0:0,paint
3426,,5:0:0,paint
3427,,3:0:0,paint
3428,,2:0:0,paint
3429,,2:0:0,paint
3430,,1:0:0,paint
3431,,1:0:0,paint
3432,,1:0:0,paint
3433,,1:0:0,paint
3434,,2:0:0,paint
3435,,2:0:0,paint
3436,,2:0:0,paint
3437,,2:0:0,paint
3438,,2:0:0,paint
3439,,2:0:0,paint
3440,,2:0:0,paint
3441,,2:0:0,paint
3442,,2:0:0,paint
3443,,2:0:0,paint
3444,,2:0:0,paint
3445,,2:0:0,paint
3446,,2:0:0,paint
3447,,2:0:0,paint
3448,,2:0:0,paint
3449,,2:0:0,paint
3450,,2:0:0,paint
3451,,2:0:0,paint
3452,,2:0:0,paint
3453,,2:0:0,paint
3454,,2:0:0,paint
3455,,2:0:0,paint
3456,,2:0:0,paint
3457,,2:0:0,paint
3458,,2:0:0,paint
3459,,2:0:0,paint
3460,,2:0:0,paint
3461,,2:0:0,paint
3462,,2:0:0,paint
3463,,2:0:0,paint
3464,,0:71,nib
3465,,0:71,nib
3466,,0:71,nib
3467,,0:71,nib
3468,,0:71,nib
3469,,0:71,nib
3470,,0:71,nib
3471,,0:71,nib
3472,,0:71,nib
3473,,0:71,nib
3474,,0:71,nib
3475,,0:71,nib
3476,,0:71,nib
3477,,0:71,nib
3478,,0:71,nib
3479,,0:71,nib
3480,,0:71,nib
3481,,0:71,nib
3482,,0:71,nib
3483,,0:71,nib
3484,,0:71,nib
3485,,0:71,nib
3486,,0:71,nib
3487,,0:71,nib
3488,,0:71,nib
3489,,0:71,nib
3490,,0:71,nib
3491,,0:71,nib
3492,,0:71,nib
3493,,0:71,nib
3494,,0:71,nib
3495,,0:71,nib
3496,,0:71,nib
3497,,0:71,nib
3498,,0:71,nib
3499,,0:71,nib
3500,,0:71,nib
3501,,0:71,nib
3502,,0:71,nib
3503,,0:71,nib
3504,,0:71,nib
3505,,0:70,nib
3506,,0:70,nib
3507,,0:67,nib
3508,,0:66,nib
3509,,0:63,nib
3510,,0:61,nib
3511,,0:60,nib
3512,,0:58,nib
3513,,0:58,nib
3514,,0:58,nib
3515,,0:57,nib
3516,,0:57,nib
3517,,0:57,nib
3518,,0:57,nib
3519,,0:57,nib
3520,,0:57,nib
3521,,0:57,nib
3522,,0:57,nib
3523,,0:57,nib
3524,,0:57,nib
3525,,0:57,nib
3526,,0:57,nib
3527,,0:57,nib
3528,,0:57,nib
3529,,0:57,nib
3530,,0:57,nib
3531,,0:57,nib
3532,,0:57,nib
3533,,0:57,nib
3534,,0:57,nib
3535,,0:57,nib
3536,,0:57,nib
3537,,0:57,nib
3538,,0:57,nib
3539,,0:57,nib
3540,,0:57,nib
3541,,0:57,nib
3542,,0:57,nib
3543,,0:57,nib
3544,,0:57,nib
3545,,0:57,nib
3546,,0:57,nib
3547,,0:57,nib
3548,,0:57,nib
3549,,0:57,nib
3550,,0:57,nib
3551,,0:57,nib
3552,,0:57,nib
3553,,0:57,nib
3554,,0:57,nib
3555,,0:57,nib
3556,,0:57,nib
3557,,0:57,nib
3558,,0:57,nib
3559,,0:57,nib
3560,,0:57,nib
3561,,0:57,nib
3562,,0:57,nib
3563,,0:57,nib
3564,,0:57,nib
3565,,0:57,nib
3566,,0:57,nib
3567,,0:57,nib
3568,,0:57,nib
3569,,0:57,nib
3570,,0:57,nib
3571,,0:57,nib
3572,,0:57,nib
3573,,0:57,nib
3574,,0:57,nib
3575,,0:57,nib
3576,,0:57,nib
3577,,0:57,nib
3578,,0:57,nib
3579,,0:57,nib
3580,,0:57,nib
3581,,0:57,nib
3582,,0:57,nib
3583,,0:57,nib
3584,,0:57,nib
3585,,0:57,nib
3586,,0:57,nib
3587,,0:57,nib
3588,,0:57,nib
3589,,0:57,nib
3590,,0:57,nib
3591,,0:57,nib
3592,,0:57,nib
3593,,0:57,nib
3594,,0:57,nib
3595,,0:57,nib
3596,,0:57,nib
3597,,0:57,nib
3598,,0:57,nib
3599,,0:57,nib
3600,,0:57,nib
3601,,0:57,nib
3602,,0:57,nib
3603,,0:57,nib
3604,,0:57,nib
3605,,0:57,nib
3606,,0:57,nib
3607,,0:57,nib
3608,,0:57,nib
3609,,0:57,nib
3610,,0:57,nib
3611,,0:57,nib
3612,,0:57,nib
3613,,0:57,nib
3614,,0:57,nib
3615,,0:57,nib
3616,,0:57,nib
3617,,0:57,nib
3618,,0:57,nib
3619,,0:57,nib
3620,,0:57,nib
3621,,0:57,nib
3622,,0:57,nib
3623,,0:57,nib
3624,,0:57,nib
3625,,0:70,nib
3626,,0:68,nib
3627,,0:66,nib
3628,,0:66,nib
3629,,0:65,nib
3630,,0:62,nib
3631,,0:61,nib
3632,,0:57,nib
3633,,0:55,nib
3634,,0:53,nib
3635,,0:51,nib
3636,,0:49,nib
3637,,0:48,nib
3638,,0:46,nib
3639,,0:44,nib
3640,,0:43,nib
3641,,0:40,nib
3642,,0:39,nib
3643,,0:39,nib
3644,,0:37,nib
3645,,0:36,nib
3646,,0:35,nib
3647,,0:34,nib
3648,,0:33,nib
3649,,0:32,nib
3650,,0:32,nib
3651,,0:31,nib
3652,,0:31,nib
3653,,0:31,nib
3654,,0:31,nib
3655,,0:30,nib
3656,,0:30,nib
3657,,0:30,nib
3658,,0:30,nib
3659,,0:30,nib
3660,,0:30,nib
3661,,0:30,nib
3662,,0:30,nib
3663,,0:30,nib
3664,,0:30,nib
3665,,0:30,nib
3666,,0:30,nib
3667,,0:30,nib
3668,,0:31,nib
3669,,0:31,nib
3670,,0:31,nib
3671,,0:32,nib
3672,,0:32,nib
3673,,0:32,nib
3674,,0:33,nib
3675,,0:33,nib
3676,,0:33,nib
3677,,0:34,nib
3678,,0:34,nib
3679,,0:35,nib
3680,,0:36,nib
3681,,0:36,nib
3682,,0:37,nib
3683,,0:37,nib
3684,,0:37,nib
3685,,0:37,nib
3686,,0:37,nib
3687,,0:37,nib
3688,,0:37,nib
3689,,0:37,nib
3690,,0:37,nib
3691,,0:37,nib
3692,,0:37,nib
3693,,0:37,nib
3694,,0:37,nib
3695,,0:37,nib
3696,,0:37,nib
3697,,0:37,nib
3698,,0:37,nib
3699,,0:37,nib
3700,,0:37,nib
3701,,0:37,nib
3702,,0:37,nib
3703,,0:37,nib
3704,,0:36,nib
3705,,0:36,nib
3706,,0:36,nib
3707,,0:35,nib
3708,,0:35,nib
3709,,0:35,nib
3710,,0:34,nib
3711,,0:34,nib
3712,,0:34,nib
3713,,0:34,nib
3714,,0:33,nib
3715,,0:33,nib
3716,,0:33,nib
3717,,0:33,nib
3718,,0:33,nib
3719,,0:33,nib
3720,,0:33,nib
3721,,0:33,nib
3722,,0:33,nib
3723,,0:33,nib
3724,,0:33,nib
3725,,0:33,nib
3726,,0:33,nib
3727,,0:33,nib
3728,,0:33,nib
3729,,0:33,nib
3730,,0:33,nib
3731,,0:33,nib
3732,,0:33,nib
3733,,0:33,nib
3734,,0:33,nib
3735,,0:33,nib
3736,,0:33,nib
3737,,0:33,nib
3738,,0:33,nib
3739,,0:33,nib
3740,,0:33,nib
3741,,0:33,nib
3742,,0:33,nib
3743,,0:33,nib
3744,,0:33,nib
3745,,0:33,nib
3746,,0:33,nib
3747,,0:33,nib
3748,,0:33,nib
3749,,0:33,nib
3750,,0:33,nib
3751,,0:33,nib
3752,,0:33,nib
3753,,0:33,nib
3754,,0:33,nib
3755,,0:33,nib
3756,,0:33,nib
3757,,0:33,nib
3758,,0:33,nib
3759,,0:33,nib
3760,,0:33,nib
3761,,0:33,nib
3762,,0:33,nib
3763,,0:33,nib
3764,,0:33,nib
3765,,0:33,nib
3766,,0:33,nib
3767,,0:33,nib
3768,,0:33,nib
3769,,0:33,nib
3770,,0:33,nib
3771,,0:33,nib
3772,,0:33,nib
3773,,0:33,nib
3774,,0:33,nib
3775,,0:33,nib
3776,,0:33,nib
3777,,0:33,nib
3778,,0:33,nib
3779,,0:33,nib
3780,,0:33,nib
3781,,0:33,nib
3782,,0:33,nib
3783,,0:33,nib
3784,,0:33,nib
3785,,0:33,nib
3786,,0:33,nib
3787,,0:33,nib
3788,,0:33,nib
3789,,0:33,nib
3790,,0:33,nib
3791,,0:33,nib
3792,,0:33,nib
3793,,0:33,nib
3794,,0:33,nib
3795,,0:33,nib
3796,,0:33,nib
3797,,0:33,nib
3798,,0:33,nib
3799,,0:33,nib
3800,,0:33,nib
3801,,0:33,nib
3802,,0:33,nib
3803,,0:33,nib
3804,,0:33,nib
3805,,0:33,nib
3806,,0:33,nib
3807,,0:33,nib
3808,,0:33,nib
3809,,0:33,nib
3810,,0:33,nib
3811,,0:33,nib
3812,,0:33,nib
3813,,0:33,nib
3814,,0:33,nib
3815,,0:33,nib
3816,,0:33,nib
3817,,0:33,nib
3818,,0:33,nib
3819,,0:33,nib
3820,,0:33,nib
3821,,0:33,nib
3822,,0:33,nib
3823,,0:33,nib
3824,,0:33,nib
3825,,0:33,nib
3826,,0:33,nib
3827,,0:33,nib
3828,,0:33,nib
3829,,0:33,nib
3830,,0:33,nib
3831,,0:33,nib
3832,,0:33,nib
3833,,0:33,nib
3834,,0:33,nib
3835,,0:33,nib
3836,,0:33,nib
3837,,0:33,nib
3838,,0:33,nib
3839,,0:33,nib
3840,,0:33,nib
3841,,0:33,nib
3842,,0:33,nib
3843,,0:33,nib
3844,,0:33,nib
3845,,2:70,nib
3846,,2:70,nib
3847,,2:70,nib
3848,,2:70,nib
3849,,2:69,nib
3850,,2:66,nib
3851,,2:65,nib
3852,,2:64,nib
3853,,2:62,nib
3854,,2:62,nib
3855,,2:62,nib
3856,,2:54,nib
3857,,2:51,nib
3858,,2:48,nib
3859,,2:47,nib
3860,,2:46,nib
3861,,2:44,nib
3862,,2:43,nib
3863,,2:42,nib
3864,,2:41,nib
3865,,2:41,nib
3866,,2:40,nib
3867,,2:40,nib
3868,,2:40,nib
3869,,2:40,nib
3870,,2:40,nib
3871,,2:40,nib
3872,,2:40,nib
3873,,2:40,nib
3874,,2:40,nib
3875,,2:40,nib
3876,,2:40,nib
3877,,2:40,nib
3878,,2:40,nib
3879,,2:40,nib
3880,,2:40,nib
3881,,2:40,nib
3882,,2:40,nib
3883,,2:40,nib
3884,,2:40,nib
3885,,2:40,nib
3886,,2:40,nib
3887,,2:40,nib
3888,,2:40,nib
3889,,2:40,nib
3890,,2:40,nib
3891,,2:40,nib
3892,,2:40,nib
3893,,2:40,nib
3894,,2:40,nib
3895,,2:40,nib
3896,,2:40,nib
3897,,2:40,nib
3898,,2:40,nib
3899,,2:40,nib
3900,,2:40,nib
3901,,2:40,nib
3902,,2:40,nib
3903,,2:40,nib
3904,,2:40,nib
3905,,2:40,nib
3906,,2:40,nib
3907,,2:40,nib
3908,,2:40,nib
3909,,2:40,nib
3910,,2:40,nib
3911,,2:40,nib
3912,,2:40,nib
3913,,2:40,nib
3914,,2:40,nib
3915,,2:40,nib
3916,,2:40,nib
3917,,2:40,nib
3918,,2:40,nib
3919,,2:40,nib
3920,,2:40,nib
3921,,2:40,nib
3922,,2:40,nib
3923,,2:40,nib
3924,,2:40,nib
3925,,0:61,nib
3926,,0:58,nib
3927,,0:53,nib
3928,,0:47,nib
3929,,0:44,nib
3930,,0:40,nib
3931,,0:39,nib
3932,,0:37,nib
3933,,0:36,nib
3934,,0:36,nib
3935,,0:35,nib
3936,,0:35,nib
3937,,0:35,nib
3938,,0:35,nib
3939,,0:35,nib
3940,,0:35,nib
3941,,0:35,nib
3942,,0:35,nib
3943,,0:35,nib
3944,,0:35,nib
3945,,0:35,nib
3946,,0:35,nib
3947,,0:35,nib
3948,,0:35,nib
3949,,0:35,nib
3950,,0:35,nib
3951,,0:35,nib
3952,,0:35,nib
3953,,0:35,nib
3954,,0:35,nib
3955,,0:35,nib
3956,,0:35,nib
3957,,0:35,nib
3958,,0:35,nib
3959,,0:35,nib
3960,,0:35,nib
3961,,0:35,nib
3962,,0:35,nib
3963,,0:35,nib
3964,,0:35,nib
3965,,0:35,nib
3966,,0:35,nib
3967,,0:35,nib
3968,,0:35,nib
3969,,0:35,nib
3970,,0:35,nib
3971,,0:35,nib
3972,,0:35,nib
3973,,0:35,nib
3974,,0:35,nib
3975,,0:35,nib
3976,,0:35,nib
3977,,0:35,nib
3978,,0:35,nib
3979,,0:35,nib
3980,,0:35,nib
3981,,0:35,nib
3982,,0:35,nib
3983,,0:35,nib
3984,,0:35,nib
3985,,0:35,nib
3986,,0:35,nib
3987,,0:35,nib
3988,,0:35,nib
3989,,0:35,nib
3990,,0:35,nib
3991,,0:35,nib
3992,,0:35,nib
3993,,0:35,nib
3994,,130:0:0,paint
3995,,130:0:0,paint
3996,,130:0:0,paint
3997,,130:0:0,paint
3998,,130:0:0,paint
3999,,130:0:0,paint
4000,,130:0:0,paint
4001,,130:0:0,paint
4002,,130:0:0,paint
4003,,130:0:0,paint
4004,,130:0:0,paint
4005,,130:0:0,paint
4006,,130:0:0,paint
